"Index","NA","NA","NA","NA","NA","NA"
105,2.91253841176387,7.75069132400459,7.2605895077466,-1,1.52336469697837,7.91583324735937
106,2.91253841176387,7.70381723563066,7.24307558983061,-1,1.46993333182155,7.91583324735937
107,2.91253841176387,7.75999175257294,7.18984172287541,-1,1.52336469697837,7.91583324735937
108,2.85819523475917,7.65481286511956,7.15442464493128,-1,1.52336469697837,7.91583324735937
109,2.85819523475917,7.08283784933695,7.20748499825008,-1,1.45384455840368,7.91583324735937
110,2.85819523475917,6.47787125528132,7.2605895077466,-1,1.57697431811682,7.91583324735937
111,2.85819523475917,5.88,7.20748499825008,-1,1.52336469697837,7.91583324735937
112,2.85819523475917,5.42246585973577,7.20748499825008,-1,1.52336469697837,7.91583324735937
113,2.85819523475917,4.99499909909902,7.20748499825008,-1,1.57697431811682,7.91583324735937
114,2.85819523475917,4.47474692021795,7.20748499825008,-1,1.52336469697837,7.91583324735937
115,2.85654896684793,4.11895132284906,7.20748499825008,-1,1.52336469697837,7.91583324735937
116,2.91253841176387,3.6845276495095,7.20748499825008,-1,1.52336469697837,7.91583324735937
117,2.91253841176387,3.44525180502093,7.20748499825008,-1,1.52336469697837,7.95909542598906
118,2.91253841176387,3.2135413487304,7.20748499825008,-1,1.52336469697837,7.91583324735937
119,2.91253841176387,2.83395412806912,7.20748499825008,-1,1.52336469697837,7.95909542598906
120,2.91253841176387,2.56440870377559,7.20748499825008,-1,1.52336469697837,7.95909542598906
121,2.91253841176387,2.26782715390746,7.15442464493128,-1,1.52336469697837,7.91583324735937
122,2.91253841176387,2.13241646964189,7.15442464493128,-1,1.52336469697837,7.91583324735937
123,2.91253841176387,2.05375753193993,7.15442464493128,-1,1.52336469697837,7.91583324735937
124,2.91253841176387,2.01677762780134,7.15442464493128,-1,1.52336469697837,7.95909542598906
125,2.91253841176387,1.98859146131125,7.15442464493128,-1,1.52336469697837,7.91583324735937
126,2.91253841176387,1.7928747864812,7.15442464493128,-1,1.52336469697837,7.91583324735937
127,2.91253841176387,1.67064059569975,7.15442464493128,0,1.52336469697837,7.91583324735937
128,2.91253841176387,1.2928603946289,7.15442464493128,-1,1.57697431811682,7.91583324735937
129,2.91253841176387,1.0698784977744,7.20748499825008,-1,1.52336469697837,7.91583324735937
130,2.91253841176387,1.00955435712992,7.18984172287541,-1,1.52336469697837,7.95909542598906
131,2.91253841176387,0.958565595042927,7.24307558983061,0.856635278283588,1.52336469697837,7.91583324735937
132,2.91253841176387,0.952,7.24307558983061,0.911613953381584,1.52336469697837,7.91583324735937
133,2.91253841176387,0.902972867809438,7.24307558983061,0.977997955008087,1.52336469697837,7.95909542598906
134,2.91253841176387,0.938731058397452,7.24307558983061,0.966709884091396,1.46993333182155,7.91583324735937
135,2.91253841176387,0.97959991833401,7.24307558983061,0.966709884091396,1.46993333182155,7.95909542598906
136,2.91253841176387,1.0698784977744,7.24307558983061,0.856635278283588,1.46993333182155,7.91583324735937
137,2.85654896684793,1.25844348303768,7.24307558983061,0.761682348489185,1.46993333182155,7.95909542598906
138,2.85654896684793,1.70593317571352,7.24307558983061,0.747133187591075,1.52336469697837,7.91583324735937
139,2.85654896684793,2.26920955400774,7.24307558983061,0.747133187591075,1.46993333182155,7.95909542598906
140,2.85654896684793,2.48554219437128,7.24307558983061,-1,1.41670039175543,7.95909542598906
141,2.85819523475917,2.9885327503643,7.24307558983061,-1,1.52336469697837,7.95909542598906
142,2.85819523475917,3.60232813608089,7.24307558983061,-1,1.52336469697837,7.95909542598906
143,2.85819523475917,3.92199949005606,7.20748499825008,-1,1.52336469697837,7.95909542598906
144,2.85819523475917,4.00115983184876,7.24307558983061,-1,1.52336469697837,7.95909542598906
145,2.85819523475917,3.88383315810553,7.18984172287541,-1,1.52336469697837,7.95909542598906
146,2.85819523475917,3.97757715198587,7.24307558983061,-1,1.52336469697837,7.95909542598906
147,2.85819523475917,4.03355525560268,7.20748499825008,-1,1.52336469697837,7.95909542598906
148,2.91253841176387,4.20932298594441,7.20748499825008,-1,1.52336469697837,7.95909542598906
149,2.91253841176387,4.27401450629265,7.1725922789463,-1,1.52336469697837,7.95909542598906
150,2.91253841176387,4.50826086201764,7.1725922789463,-1,1.52336469697837,7.95909542598906
151,2.91253841176387,4.47474692021795,7.15442464493128,-1,1.52336469697837,7.95909542598906
152,2.91253841176387,4.4282511220571,7.15442464493128,-1,1.52336469697837,7.95909542598906
153,2.91253841176387,4.49293133711166,7.15442464493128,-1,1.52336469697837,7.95909542598906
154,2.91253841176387,4.41939000315654,7.15442464493128,-1,1.52336469697837,7.95909542598906
155,2.91253841176387,4.41122205290099,7.11927187288138,-1,1.52336469697837,7.95909542598906
156,2.91253841176387,4.51486433904719,7.1366501945941,-1,1.52336469697837,7.95909542598906
157,2.85654896684793,4.51486433904719,7.15442464493128,-1,1.52336469697837,7.95909542598906
158,2.91253841176387,4.51486433904719,7.15442464493128,-1,1.52336469697837,7.95909542598906
159,2.91253841176387,4.55806976690792,7.15442464493128,-1,1.52336469697837,7.95909542598906
160,2.91253841176387,4.55806976690792,7.1366501945941,-1,1.52336469697837,7.95909542598906
161,2.91253841176387,4.49258233090947,7.24307558983061,-1,1.52336469697837,7.95909542598906
162,2.91253841176387,4.60052866527316,7.20748499825008,-1,1.52336469697837,7.95909542598906
163,2.91253841176387,4.88003934410369,7.20748499825008,-1,1.52336469697837,7.95909542598906
164,2.91253841176387,4.98683065684007,7.2605895077466,-1,1.52336469697837,7.95909542598906
165,2.91253841176387,5.2092041618658,7.20748499825008,-1,1.52336469697837,7.95909542598906
166,2.91253841176387,5.37629165875513,7.20748499825008,-1,1.52336469697837,7.95909542598906
167,2.91253841176387,5.48828570684872,7.20748499825008,-1,1.52336469697837,7.95909542598906
168,2.91253841176387,5.60027999300035,7.20748499825008,-1,1.52336469697837,7.95909542598906
169,2.91253841176387,5.7682718382545,7.20748499825008,-1,1.52336469697837,7.95909542598906
170,2.91253841176387,5.82830610040344,7.20748499825008,-1,1.52336469697837,7.95909542598906
171,2.85819523475917,5.88426511979194,7.15442464493128,-1,1.52336469697837,7.91583324735937
172,2.85819523475917,6.00141316691327,7.15442464493128,-1,1.52336469697837,7.91583324735937
173,2.85819523475917,6.0573261427795,7.15442464493128,-1,1.52336469697837,7.91583324735937
174,2.91253841176387,6.11324071176655,7.15442464493128,-1,1.52336469697837,7.91583324735937
175,2.85819523475917,6.0573261427795,7.15442464493128,-1,1.52336469697837,7.91583324735937
176,2.85819523475917,6.11324071176655,7.15442464493128,-1,1.52336469697837,7.91583324735937
177,2.85819523475917,6.23212323369813,7.20748499825008,-1,1.52336469697837,7.91583324735937
178,2.91253841176387,6.24117424848882,7.20748499825008,-1,1.52336469697837,7.91583324735937
179,2.91253841176387,6.30789727246727,7.2605895077466,-1,1.52336469697837,7.95909542598906
180,2.91253841176387,6.25221880615194,7.2605895077466,-1,1.52336469697837,7.95909542598906
181,2.85654896684793,6.2652463638711,7.18984172287541,-1,1.46993333182155,7.95909542598906
182,2.85654896684793,6.32081007466606,7.24307558983061,-1,1.46993333182155,7.95909542598906
183,2.85654896684793,6.32081007466606,7.24307558983061,-1,1.46993333182155,7.95909542598906
184,2.85654896684793,6.21700892712887,7.18984172287541,-1,1.46993333182155,7.95909542598906
185,2.85654896684793,6.17779248599368,7.24307558983061,-1,1.46993333182155,7.95909542598906
186,2.91253841176387,5.96577438393374,7.18984172287541,-1,1.46993333182155,7.95909542598906
187,2.91253841176387,5.82076833416345,7.18984172287541,-1,1.46993333182155,7.95909542598906
188,2.91253841176387,5.77696390849034,7.24307558983061,-1,1.46993333182155,7.95909542598906
189,2.91253841176387,5.39376232327677,7.18984172287541,-1,1.46993333182155,7.95909542598906
190,2.91253841176387,5.41928408555964,7.18984172287541,-1,1.46993333182155,7.95909542598906
191,2.91253841176387,5.55530161197392,7.24307558983061,-1,1.52336469697837,7.95909542598906
192,2.91253841176387,5.67785875132519,7.24307558983061,-1,1.52336469697837,7.95909542598906
193,2.91253841176387,5.81537823361473,7.24307558983061,-1,1.52336469697837,7.95909542598906
194,2.91253841176387,5.93309362811679,7.24307558983061,-1,1.52336469697837,8.00251560448338
195,2.91253841176387,5.98597828262014,7.24307558983061,-1,1.52336469697837,8.00251560448338
196,2.91253841176387,5.91483017507688,7.24307558983061,-1,1.52336469697837,8.00251560448338
197,2.91253841176387,5.83395303374993,7.18984172287541,-1,1.52336469697837,8.00251560448338
198,2.91253841176387,6.0738705946044,7.15442464493128,-1,1.52336469697837,7.92375264631601
199,2.91253841176387,6.19198966407406,7.20748499825008,-1,1.52336469697837,7.95909542598906
200,2.91253841176387,6.26099033699941,7.20748499825008,-1,1.52336469697837,8.00251560448338
201,2.85819523475917,6.41365044261067,7.18984172287541,-1,1.52336469697837,8.00251560448338
202,2.85819523475917,6.59873927352794,7.18984172287541,-1,1.52336469697837,8.04609122493649
203,2.85819523475917,6.69592353600308,7.24307558983061,-1,1.52336469697837,8.00251560448338
204,2.85819523475917,6.85056494020749,7.24307558983061,-1,1.52336469697837,8.00251560448338
205,2.85819523475917,7.05177651375879,7.24307558983061,-1,1.52336469697837,8.00251560448338
206,2.85819523475917,7.25864560369219,7.24307558983061,-1,1.52336469697837,8.00251560448338
207,2.85819523475917,7.63840821113928,7.24307558983061,-1,1.52336469697837,8.00251560448338
208,2.91253841176387,7.79527241345676,7.24307558983061,-1,1.52336469697837,8.00251560448338
209,2.91253841176387,8.01113225455678,7.24307558983061,-1,1.52336469697837,7.95909542598906
210,2.91253841176387,8.23885428928076,7.18984172287541,-1,1.52336469697837,7.95909542598906
211,2.91253841176387,8.59741356455533,7.1366501945941,-1,1.52336469697837,7.95909542598906
212,2.91253841176387,8.71173553317592,7.1366501945941,-1,1.52336469697837,7.95909542598906
213,2.91253841176387,8.62563620841964,7.1725922789463,-1,1.52336469697837,7.95909542598906
214,2.91253841176387,8.54674487743726,7.24307558983061,-1,1.52336469697837,7.95909542598906
215,2.85654896684793,8.63290449385373,7.22595322431581,-1,1.52336469697837,7.95909542598906
216,2.85654896684793,8.68451495479166,7.22595322431581,-1,1.52336469697837,8.00251560448338
217,2.85654896684793,8.60579897510975,7.18984172287541,-1,1.52336469697837,7.95909542598906
218,2.85654896684793,8.62472724206395,7.24307558983061,-1,1.52336469697837,7.95909542598906
219,2.85654896684793,8.56818300458154,7.18984172287541,-1,1.52336469697837,7.95909542598906
220,2.85654896684793,8.58025267693207,7.18984172287541,0.747133187591075,1.52336469697837,8.00251560448338
221,2.85654896684793,8.5745857042775,7.18984172287541,0.736565000526091,1.46993333182155,8.04609122493649
222,2.91253841176387,8.7598392679318,7.18984172287541,0.747133187591075,1.46993333182155,8.04609122493649
223,2.91253841176387,8.82244410580197,7.24307558983061,0,1.46993333182155,8.04609122493649
224,2.91253841176387,8.73958900635493,7.24307558983061,0,1.46993333182155,8.04609122493649
225,2.91253841176387,8.48265996017759,7.2605895077466,-1,1.46993333182155,8.00251560448338
226,2.91253841176387,8.32499849849836,7.2605895077466,-1,1.46993333182155,8.04609122493649
227,2.91253841176387,8.18539186600128,7.2605895077466,-1,1.46993333182155,8.04609122493649
228,2.91253841176387,8.18941365422458,7.2605895077466,-1,1.46993333182155,8.08981977549562
229,2.91253841176387,8.07895834869818,7.2605895077466,-1,1.46993333182155,8.08981977549562
230,2.91253841176387,8.09292036288508,7.20748499825008,-1,1.46993333182155,8.08981977549562
231,2.91253841176387,7.77331640935836,7.2605895077466,-1,1.52336469697837,8.08981977549562
232,2.91253841176387,7.64989516268034,7.20748499825008,-1,1.52336469697837,8.17772584524573
233,2.91253841176387,7.49521874263854,7.20748499825008,-1,1.52336469697837,8.13369878960366
234,2.91253841176387,7.19180422425416,7.2605895077466,-1,1.52336469697837,8.09911797666882
235,2.91253841176387,6.93880450798263,7.24307558983061,-1,1.52336469697837,8.13369878960366
236,2.85654896684793,6.89414360163755,7.24307558983061,-1,1.52336469697837,8.14333199617945
237,2.85654896684793,6.57517269735176,7.20748499825008,-1,1.52336469697837,8.18769027259825
238,2.85654896684793,6.53378665093987,7.20748499825008,-1,1.52336469697837,8.18769027259825
239,2.85654896684793,6.1818521496393,7.18984172287541,-1,1.52336469697837,8.23219047398686
240,2.85654896684793,5.70238406282846,7.18984172287541,-1,1.52336469697837,8.27683031117589
241,2.85654896684793,5.32736332532333,7.18984172287541,-1,1.52336469697837,8.27683031117589
242,2.85654896684793,5.27263122169567,7.18984172287541,-1,1.52336469697837,8.3216075370087
243,2.85819523475917,5.24430357626253,7.18984172287541,-1,1.52336469697837,8.35526756004857
244,2.85819523475917,5.05987193513828,7.1366501945941,-1,1.52336469697837,8.35526756004857
245,2.85819523475917,4.85685000797842,7.20748499825008,-1,1.52336469697837,8.4
246,2.85819523475917,4.73092295435045,7.15442464493128,-1,1.52336469697837,8.4
247,2.85819523475917,4.55806976690792,7.15442464493128,-1,1.52336469697837,8.36651994559267
248,2.85819523475917,4.42966725612658,7.15442464493128,-1,1.52336469697837,8.36651994559267
249,2.85819523475917,4.37696515864589,7.15442464493128,-1,1.52336469697837,8.36651994559267
250,2.80223910471608,4.18166665338116,7.15442464493128,-1,1.46993333182155,8.45674168932692
251,2.80223910471608,4.21751016596285,7.2605895077466,-1,1.52336469697837,8.50204681238583
252,2.80223910471608,4.2104403570173,7.24307558983061,-1,1.52336469697837,8.45674168932692
253,2.80223910471608,4.37373981850773,7.24307558983061,-1,1.52336469697837,8.50204681238583
254,2.80223910471608,4.3395483635973,7.20748499825008,-1,1.52336469697837,8.50204681238583
255,2.85819523475917,4.35649767588599,7.24307558983061,-1,1.45384455840368,8.54747869257362
256,2.85819523475917,4.30617788764004,7.24307558983061,-1,1.45384455840368,8.59303531937348
257,2.85819523475917,4.1621225354379,7.24307558983061,-1,1.45384455840368,8.54747869257362
258,2.85819523475917,4.18354108381883,7.18984172287541,-1,1.45384455840368,8.59303531937348
259,2.85819523475917,4.32180702947274,7.24307558983061,-1,1.52336469697837,8.63871471921605
260,2.85819523475917,4.41370955093332,7.24307558983061,-1,1.52336469697837,8.68451495479166
261,2.80223910471608,4.40410717399111,7.24307558983061,-1,1.52336469697837,8.68451495479166
262,2.80223910471608,4.59609573442504,7.24307558983061,-1,1.52336469697837,8.68451495479166
263,2.80223910471608,4.96161264106742,7.24307558983061,-1,1.52336469697837,8.73043412437205
264,2.80503547214648,5.33059996623269,7.22595322431581,0.841864597188883,1.52336469697837,8.77647036114177
265,2.74913804673392,5.78781063961149,7.24307558983061,0.902972867809438,1.52336469697837,8.82262183253935
266,2.74913804673392,6.21095290595574,7.24307558983061,0.966709884091396,1.52336469697837,8.82262183253935
267,2.80503547214648,5.61789141938504,7.24307558983061,0.966709884091396,1.52336469697837,8.77647036114177
268,2.74913804673392,5.66929131373578,7.18984172287541,0.977997955008087,1.52336469697837,8.77647036114177
269,2.74913804673392,5.938376882617,7.18984172287541,0.977997955008087,1.52336469697837,8.82262183253935
270,2.80503547214648,6.16305378850453,7.24307558983061,0.977997955008087,1.52336469697837,8.77647036114177
271,2.80503547214648,6.34062457491374,7.1366501945941,0.966709884091396,1.52336469697837,8.77647036114177
272,2.80223910471608,6.45386333911712,7.18984172287541,1.0219041050901,1.52336469697837,8.77647036114177
273,2.80503547214648,6.72396549663961,7.11927187288138,1.0698784977744,1.52336469697837,8.82262183253935
274,2.80503547214648,7.14433593835004,7.1725922789463,1.25219806739988,1.52336469697837,8.8688867396083
275,2.80503547214648,7.17346666542753,7.1366501945941,1.25219806739988,1.52336469697837,8.82262183253935
276,2.80503547214648,7.23787814210767,7.11927187288138,1.3728568752787,1.52336469697837,8.8688867396083
277,2.86093690947564,7.54027055217517,7.11927187288138,1.3728568752787,1.52336469697837,8.82262183253935
278,2.86093690947564,7.75332083690595,7.18984172287541,1.3728568752787,1.52336469697837,8.8688867396083
279,2.86093690947564,8.00035999190036,7.1725922789463,1.3728568752787,1.52336469697837,8.8688867396083
280,2.86093690947564,8.37101666465908,7.1725922789463,1.3728568752787,1.52336469697837,8.83753811872967
281,2.86093690947564,8.56214178812755,7.24307558983061,1.31808345714526,1.52336469697837,8.88407834274327
282,2.86093690947564,8.96699726775915,7.24307558983061,1.31808345714526,1.52336469697837,8.91526331635808
283,2.86093690947564,8.96699726775915,7.24307558983061,1.3728568752787,1.52336469697837,8.91526331635808
284,2.85819523475917,8.76538647179918,7.31373721157658,1.3625388067868,1.52336469697837,8.96174982913493
285,2.85819523475917,8.55554650504572,7.33151007637581,1.43975553480443,1.45384455840368,9.05504588613443
286,2.85819523475917,8.45655627309368,7.33151007637581,1.56198847626991,1.52336469697837,9.05504588613443
287,2.85819523475917,8.24874487422178,7.36820412312254,1.68466020312703,1.45384455840368,9.10185211921178
288,2.85819523475917,8.1093723554909,7.51151862142403,1.68466020312703,1.52336469697837,9.10185211921178
289,2.85819523475917,7.91840792078812,7.45893933478481,1.68466020312703,1.52336469697837,9.10185211921178
290,2.85819523475917,7.59331916884836,7.53090698388979,1.73870756598112,1.52336469697837,9.10185211921178
291,2.86093690947564,7.40768033867553,7.60301834799838,1.68466020312703,1.57697431811682,9.07130861562983
292,2.86093690947564,7.04888530194668,7.62299678604156,1.61625740524212,1.57697431811682,9.07130861562983
293,2.86093690947564,6.85331102460701,7.66402505215112,1.61625740524212,1.57697431811682,9.11837529387774
294,2.85819523475917,6.39700429888866,7.71601969930093,1.56198847626991,1.57697431811682,9.16554242802902
295,2.86093690947564,6.13551497431145,7.70646274240004,1.63074461519884,1.52336469697837,9.16554242802902
296,2.86093690947564,5.8457670155421,7.75817298079902,1.57697431811682,1.52336469697837,9.16554242802902
297,2.85819523475917,5.64045388244599,7.88308163093596,1.50784614599766,1.52336469697837,9.26017192065029
298,2.85819523475917,5.43661659490533,7.90473275955614,1.50784614599766,1.52336469697837,9.30763127761301
299,2.85819523475917,5.5665802787708,7.85318890642521,1.50784614599766,1.52336469697837,9.30763127761301
300,2.86093690947564,5.66929131373578,7.87532043792505,1.50784614599766,1.52336469697837,9.30763127761301
301,2.86093690947564,5.8457670155421,7.90473275955614,1.63074461519884,1.52336469697837,9.35518508635719
302,2.85819523475917,5.97942605941406,7.85318890642521,1.68466020312703,1.46993333182155,9.35518508635719
303,2.86093690947564,5.97942605941406,7.90473275955614,1.73870756598112,1.52336469697837,9.45057035315859
304,2.85819523475917,5.77234787586472,7.85318890642521,1.8615262555226,1.46993333182155,9.42149032796829
